Province/State,Country,Last Update,Confirmed,Deaths,Recovered
"San Benito, CA",US,2020-03-02 03:53:00,2,0,0
"Santa Clara, CA",US,2020-03-02 00:43:00,2,0,0
,Belgium,2020-04-02 15:43:00,1,0,0
,Cambodia,2020-01-31 08:15:00,1,0,0
"London, ON",Canada,2020-04-02 00:03:00,1,0,0
,Finland,2020-01-31 08:15:00,1,0,0
Tibet,Mainland China,2020-01-02 01:52:00,1,0,0
,Nepal,2020-01-31 08:15:00,1,0,0
,Spain,2020-01-02 23:43:00,1,0,0
,Sri Lanka,2020-01-31 08:15:00,1,0,0
,Sweden,2020-01-02 02:13:00,1,0,0
"Boston, MA",US,2020-01-02 19:43:00,1,0,0
"Los Angeles, CA",US,2020-01-02 19:53:00,1,0,0
"Madison, WI",US,2020-05-02 21:53:00,1,0,0
"Orange, CA",US,2020-01-02 19:53:00,1,0,0
"Seattle, WA",US,2020-01-02 19:43:00,1,0,0
"Tempe, AZ",US,2020-01-02 19:43:00,1,0,0
Hubei,Mainland China,2020-09-02 03:03:00,27100,780,1440
Guangdong,Mainland China,2020-09-02 01:53:00,1120,1,125
Zhejiang,Mainland China,2020-09-02 03:03:00,1075,0,185
Henan,Mainland China,2020-09-02 01:13:00,1033,6,131
Hunan,Mainland China,2020-09-02 01:13:00,838,1,159
Anhui,Mainland China,2020-09-02 01:23:00,779,1,59
Jiangxi,Mainland China,2020-09-02 01:23:00,740,0,72
Jiangsu,Mainland China,2020-09-02 03:33:00,468,0,58
Chongqing,Mainland China,2020-09-02 00:43:00,446,2,39
Shandong,Mainland China,2020-09-02 02:13:00,435,1,50
Sichuan,Mainland China,2020-09-02 01:13:00,386,1,60
Beijing,Mainland China,2020-09-02 03:43:00,326,2,37
Heilongjiang,Mainland China,2020-09-02 01:03:00,307,6,13
Shanghai,Mainland China,2020-09-02 01:33:00,292,1,41
Fujian,Mainland China,2020-09-02 03:43:00,250,0,26
Shaanxi,Mainland China,2020-09-02 03:03:00,208,0,25
Hebei,Mainland China,2020-09-02 01:03:00,206,2,30
Guangxi,Mainland China,2020-09-02 00:33:00,195,1,18
Yunnan,Mainland China,2020-09-02 00:13:00,140,0,17
Hainan,Mainland China,2020-09-02 01:53:00,128,2,15
Shanxi,Mainland China,2020-08-02 23:53:00,115,0,21
Liaoning,Mainland China,2020-08-02 11:53:00,105,0,8
Guizhou,Mainland China,2020-09-02 01:23:00,96,1,7
Tianjin,Mainland China,2020-09-02 04:03:00,90,1,4
Gansu,Mainland China,2020-08-02 15:13:00,79,1,12
Jilin,Mainland China,2020-09-02 00:53:00,78,1,5
Inner Mongolia,Mainland China,2020-09-02 02:23:00,54,0,5
Ningxia,Mainland China,2020-09-02 02:03:00,45,0,13
Xinjiang,Mainland China,2020-09-02 01:23:00,45,0,0
,Singapore,2020-09-02 02:43:00,40,0,2
,Thailand,2020-08-02 12:53:00,32,0,10
Hong Kong,Hong Kong,2020-08-02 00:03:00,26,1,0
,Japan,2020-07-02 04:13:00,25,0,1
,South Korea,2020-09-02 02:33:00,25,0,3
Qinghai,Mainland China,2020-06-02 02:13:00,18,0,3
Taiwan,Taiwan,2020-08-02 05:23:00,17,0,1
,Malaysia,2020-08-02 10:23:00,16,0,1
,Germany,2020-07-02 16:33:00,13,0,0
,Vietnam,2020-08-02 07:23:00,13,0,1
,France,2020-08-02 09:53:00,11,0,0
Macau,Macau,2020-06-02 14:23:00,10,0,1
,United Arab Emirates,2020-08-02 07:03:00,7,0,0
Queensland,Australia,2020-07-02 01:03:00,5,0,0
New South Wales,Australia,2020-06-02 03:13:00,4,0,2
Victoria,Australia,2020-01-02 18:12:00,4,0,0
British Columbia,Canada,2020-07-02 05:43:00,4,0,0
,India,2020-03-02 21:43:00,3,0,0
,Italy,2020-07-02 17:53:00,3,0,0
,Philippines,2020-07-02 16:43:00,3,1,0
,UK,2020-07-02 18:33:00,3,0,0
South Australia,Australia,2020-02-02 22:33:00,2,0,0
"Toronto, ON",Canada,2020-04-02 00:13:00,2,0,0
,Russia,2020-01-31 16:13:00,2,0,0
"Chicago, IL",US,2020-01-02 19:43:00,2,0,0
"San Benito, CA",US,2020-03-02 03:53:00,2,0,0
"Santa Clara, CA",US,2020-03-02 00:43:00,2,0,0
,Belgium,2020-04-02 15:43:00,1,0,0
,Cambodia,2020-01-31 08:15:00,1,0,0
"London, ON",Canada,2020-04-02 00:03:00,1,0,0
,Finland,2020-01-31 08:15:00,1,0,0
Tibet,Mainland China,2020-01-02 01:52:00,1,0,0
,Nepal,2020-01-31 08:15:00,1,0,0
,Spain,2020-01-02 23:43:00,1,0,0
,Sri Lanka,2020-08-02 03:43:00,1,0,1
,Sweden,2020-01-02 02:13:00,1,0,0
"Boston, MA",US,2020-01-02 19:43:00,1,0,0
"Los Angeles, CA",US,2020-01-02 19:53:00,1,0,0
"Madison, WI",US,2020-05-02 21:53:00,1,0,0
"Orange, CA",US,2020-01-02 19:53:00,1,0,0
"Seattle, WA",US,2020-01-02 19:43:00,1,0,0
"Tempe, AZ",US,2020-01-02 19:43:00,1,0,0
Hubei,Mainland China,2020-02-09 23:33:00,29631,871,1795
Guangdong,Mainland China,2020-02-10 03:43:00,1151,1,147
Zhejiang,Mainland China,2020-02-10 01:13:00,1092,0,201
Henan,Mainland China,2020-02-10 01:13:00,1073,6,169
Hunan,Mainland China,2020-02-10 02:13:00,879,1,186
Anhui,Mainland China,2020-02-10 02:03:00,830,3,73
Jiangxi,Mainland China,2020-02-10 01:23:00,771,1,102
Jiangsu,Mainland China,2020-02-10 01:43:00,492,0,72
Chongqing,Mainland China,2020-02-09 23:53:00,468,2,51
Shandong,Mainland China,2020-02-10 00:43:00,459,1,63
Sichuan,Mainland China,2020-02-10 01:03:00,405,1,76
Beijing,Mainland China,2020-02-10 03:13:00,337,2,44
Heilongjiang,Mainland China,2020-02-10 00:33:00,331,7,15
Shanghai,Mainland China,2020-02-10 01:33:00,295,1,44
Fujian,Mainland China,2020-02-10 01:13:00,261,0,35
Hebei,Mainland China,2020-02-10 00:23:00,218,2,35
Shaanxi,Mainland China,2020-02-10 02:23:00,213,0,26
Guangxi,Mainland China,2020-02-10 02:03:00,210,1,18
Yunnan,Mainland China,2020-02-09 08:53:00,141,0,18
Hainan,Mainland China,2020-02-10 00:43:00,136,3,19
Shanxi,Mainland China,2020-02-09 23:43:00,119,0,25
Guizhou,Mainland China,2020-02-10 01:33:00,109,1,7
Liaoning,Mainland China,2020-02-09 12:23:00,107,0,12
Tianjin,Mainland China,2020-02-10 03:43:00,94,1,4
Gansu,Mainland China,2020-02-09 23:33:00,83,2,16
Jilin,Mainland China,2020-02-10 00:33:00,80,1,12
Diamond Princess cruise ship,Japan,2020-02-09 06:13:00,64,0,0
Inner Mongolia,Mainland China,2020-02-10 02:43:00,58,0,5
Ningxia,Mainland China,2020-02-10 01:43:00,49,0,13
Xinjiang,Mainland China,2020-02-10 01:13:00,49,0,0
,Singapore,2020-02-10 03:03:00,43,0,2
Hong Kong,Hong Kong,2020-02-10 00:03:00,36,1,0
,Thailand,2020-02-08 12:53:00,32,0,10
,South Korea,2020-02-10 03:03:00,27,0,3
,Japan,2020-02-09 06:13:00,26,0,1
Qinghai,Mainland China,2020-02-06 02:13:00,18,0,3
,Malaysia,2020-02-10 03:03:00,18,0,1
Taiwan,Taiwan,2020-02-09 09:13:00,18,0,1
,Germany,2020-02-09 06:13:00,14,0,0
,Vietnam,2020-02-10 03:03:00,14,0,1
,France,2020-02-08 09:53:00,11,0,0
Macau,Macau,2020-02-06 14:23:00,10,0,1
,United Arab Emirates,2020-02-08 07:03:00,7,0,0
Queensland,Australia,2020-02-09 19:33:00,5,0,0
New South Wales,Australia,2020-02-06 03:13:00,4,0,2
Victoria,Australia,2020-02-01 18:12:00,4,0,0
British Columbia,Canada,2020-02-07 05:43:00,4,0,0
,India,2020-02-03 21:43:00,3,0,0
,Italy,2020-02-07 17:53:00,3,0,0
,Philippines,2020-02-07 16:43:00,3,1,0
,UK,2020-02-07 18:33:00,3,0,0
South Australia,Australia,2020-02-02 22:33:00,2,0,0
"Toronto, ON",Canada,2020-02-04 00:13:00,2,0,0
,Russia,2020-01-31 16:13:00,2,0,0
,Spain,2020-02-09 20:33:00,2,0,0
"Chicago, IL",US,2020-02-09 19:03:00,2,0,2
"San Benito, CA",US,2020-02-03 03:53:00,2,0,0
"Santa Clara, CA",US,2020-02-03 00:43:00,2,0,0
,Belgium,2020-02-04 15:43:00,1,0,0
,Cambodia,2020-01-31 08:15:00,1,0,0
"London, ON",Canada,2020-02-04 00:03:00,1,0,0
,Finland,2020-01-31 08:15:00,1,0,0
Tibet,Mainland China,2020-02-01 01:52:00,1,0,0
,Nepal,2020-01-31 08:15:00,1,0,0
,Sri Lanka,2020-02-08 03:43:00,1,0,1
,Sweden,2020-02-01 02:13:00,1,0,0
"Boston, MA",US,2020-02-01 19:43:00,1,0,0
"Los Angeles, CA",US,2020-02-01 19:53:00,1,0,0
"Madison, WI",US,2020-02-05 21:53:00,1,0,0
"Orange, CA",US,2020-02-01 19:53:00,1,0,0
"Seattle, WA",US,2020-02-09 07:03:00,1,0,1
"Tempe, AZ",US,2020-02-01 19:43:00,1,0,0
Hubei,Mainland China,2020-02-10 23:33:00,31728,974,2222
Guangdong,Mainland China,2020-02-10 13:43:00,1159,1,167
Zhejiang,Mainland China,2020-02-10 14:13:00,1092,0,242
Henan,Mainland China,2020-02-10 13:53:00,1073,6,191
Hunan,Mainland China,2020-02-10 13:53:00,879,1,208
Anhui,Mainland China,2020-02-10 07:23:00,830,3,88
Jiangxi,Mainland China,2020-02-10 13:53:00,771,1,105
Jiangsu,Mainland China,2020-02-10 14:03:00,492,0,81
Chongqing,Mainland China,2020-02-10 23:43:00,486,2,66
Shandong,Mainland China,2020-02-10 09:33:00,466,1,66
Sichuan,Mainland China,2020-02-10 10:03:00,405,1,80
Beijing,Mainland China,2020-02-10 03:13:00,337,2,44
Heilongjiang,Mainland China,2020-02-10 07:33:00,331,7,30
Shanghai,Mainland China,2020-02-10 06:03:00,299,1,48
Fujian,Mainland China,2020-02-10 14:03:00,261,0,39
Hebei,Mainland China,2020-02-10 10:03:00,218,2,41
Shaanxi,Mainland China,2020-02-10 13:23:00,213,0,30
Guangxi,Mainland China,2020-02-10 14:03:00,210,1,24
Yunnan,Mainland China,2020-02-10 09:43:00,149,0,19
Hainan,Mainland China,2020-02-10 09:33:00,138,3,19
Diamond Princess cruise ship,Japan,2020-02-10 16:03:00,135,0,0
Shanxi,Mainland China,2020-02-09 23:43:00,119,0,25
Guizhou,Mainland China,2020-02-10 12:33:00,109,1,10
Liaoning,Mainland China,2020-02-10 14:03:00,108,0,13
Tianjin,Mainland China,2020-02-10 14:23:00,95,1,8
Gansu,Mainland China,2020-02-11 00:13:00,86,2,21
Jilin,Mainland China,2020-02-11 00:23:00,81,1,13
Inner Mongolia,Mainland China,2020-02-10 02:43:00,58,0,5
Ningxia,Mainland China,2020-02-10 01:43:00,49,0,13
Xinjiang,Mainland China,2020-02-10 01:13:00,49,0,0
,Singapore,2020-02-10 19:03:00,45,0,2
Hong Kong,Hong Kong,2020-02-10 10:13:00,38,1,0
,Thailand,2020-02-08 12:53:00,32,0,10
,South Korea,2020-02-10 03:03:00,27,0,3
,Japan,2020-02-10 21:33:00,26,0,4
Qinghai,Mainland China,2020-02-06 02:13:00,18,0,3
,Malaysia,2020-02-10 03:03:00,18,0,1
Taiwan,Taiwan,2020-02-09 09:13:00,18,0,1
,Germany,2020-02-09 06:13:00,14,0,0
,Vietnam,2020-02-10 03:03:00,14,0,1
,France,2020-02-08 09:53:00,11,0,0
Macau,Macau,2020-02-06 14:23:00,10,0,1
,UK,2020-02-10 19:03:00,8,0,0
,United Arab Emirates,2020-02-10 23:03:00,8,0,0
Queensland,Australia,2020-02-09 19:33:00,5,0,0
New South Wales,Australia,2020-02-06 03:13:00,4,0,2
Victoria,Australia,2020-02-01 18:12:00,4,0,0
British Columbia,Canada,2020-02-07 05:43:00,4,0,0
,India,2020-02-03 21:43:00,3,0,0
,Italy,2020-02-07 17:53:00,3,0,0
,Philippines,2020-02-07 16:43:00,3,1,0
South Australia,Australia,2020-02-02 22:33:00,2,0,0
"Toronto, ON",Canada,2020-02-04 00:13:00,2,0,0
,Russia,2020-01-31 16:13:00,2,0,0
,Spain,2020-02-09 20:33:00,2,0,0
"Chicago, IL",US,2020-02-09 19:03:00,2,0,2
"San Benito, CA",US,2020-02-03 03:53:00,2,0,0
"Santa Clara, CA",US,2020-02-03 00:43:00,2,0,0
,Belgium,2020-02-04 15:43:00,1,0,0
,Cambodia,2020-01-31 08:15:00,1,0,0
"London, ON",Canada,2020-02-04 00:03:00,1,0,0
,Finland,2020-01-31 08:15:00,1,0,0
Tibet,Mainland China,2020-02-01 01:52:00,1,0,0
,Nepal,2020-01-31 08:15:00,1,0,0
,Sri Lanka,2020-02-08 03:43:00,1,0,1
,Sweden,2020-02-01 02:13:00,1,0,0
"Boston, MA",US,2020-02-01 19:43:00,1,0,0
"Los Angeles, CA",US,2020-02-01 19:53:00,1,0,0
"Madison, WI",US,2020-02-05 21:53:00,1,0,0
"Orange, CA",US,2020-02-01 19:53:00,1,0,0
"Seattle, WA",US,2020-02-09 07:03:00,1,0,1
"Tempe, AZ",US,2020-02-01 19:43:00,1,0,0
Hubei,Mainland China,2020-02-11 23:33:00,33366,1068,2639
Guangdong,Mainland China,2020-02-12 01:23:00,1219,1,241
Henan,Mainland China,2020-02-12 00:43:00,1135,8,231
Zhejiang,Mainland China,2020-02-12 01:23:00,1131,0,279
Hunan,Mainland China,2020-02-12 01:43:00,946,2,263
Anhui,Mainland China,2020-02-12 01:13:00,889,4,108
Jiangxi,Mainland China,2020-02-12 01:23:00,844,1,152
Jiangsu,Mainland China,2020-02-12 01:23:00,543,0,94
Chongqing,Mainland China,2020-02-11 23:53:00,505,3,79
Shandong,Mainland China,2020-02-12 01:43:00,497,1,80
Sichuan,Mainland China,2020-02-12 01:03:00,436,1,85
Heilongjiang,Mainland China,2020-02-12 00:13:00,378,8,28
Beijing,Mainland China,2020-02-11 03:03:00,342,3,48
Shanghai,Mainland China,2020-02-12 00:13:00,306,1,53
Fujian,Mainland China,2020-02-12 00:53:00,272,0,46
Hebei,Mainland China,2020-02-12 00:03:00,251,2,48
Guangxi,Mainland China,2020-02-12 00:33:00,222,1,31
Shaanxi,Mainland China,2020-02-11 06:03:00,219,0,32
Yunnan,Mainland China,2020-02-12 01:43:00,154,0,20
Hainan,Mainland China,2020-02-12 00:33:00,151,3,20
Diamond Princess cruise ship,Japan,2020-02-10 16:03:00,135,0,0
Guizhou,Mainland China,2020-02-12 01:13:00,131,1,17
Shanxi,Mainland China,2020-02-11 23:33:00,124,0,30
Liaoning,Mainland China,2020-02-12 00:43:00,116,0,19
Tianjin,Mainland China,2020-02-11 23:13:00,106,2,10
Gansu,Mainland China,2020-02-11 15:23:00,86,2,24
Jilin,Mainland China,2020-02-12 01:03:00,83,1,18
Xinjiang,Mainland China,2020-02-12 01:43:00,59,0,3
Inner Mongolia,Mainland China,2020-02-10 02:43:00,58,0,5
Ningxia,Mainland China,2020-02-11 10:03:00,53,0,22
Hong Kong,Hong Kong,2020-02-11 09:43:00,49,1,0
,Singapore,2020-02-11 16:43:00,47,0,9
,Thailand,2020-02-11 18:43:00,33,0,10
,South Korea,2020-02-12 00:03:00,28,0,4
,Japan,2020-02-11 02:53:00,26,0,9
Qinghai,Mainland China,2020-02-11 11:23:00,18,0,5
,Malaysia,2020-02-11 03:13:00,18,0,3
Taiwan,Taiwan,2020-02-09 09:13:00,18,0,1
,Germany,2020-02-11 19:33:00,16,0,0
,Vietnam,2020-02-11 16:43:00,15,0,6
,France,2020-02-08 09:53:00,11,0,0
Macau,Macau,2020-02-06 14:23:00,10,0,1
,UK,2020-02-10 19:03:00,8,0,0
,United Arab Emirates,2020-02-12 00:33:00,8,0,1
Queensland,Australia,2020-02-09 19:33:00,5,0,0
New South Wales,Australia,2020-02-06 03:13:00,4,0,2
Victoria,Australia,2020-02-01 18:12:00,4,0,0
British Columbia,Canada,2020-02-07 05:43:00,4,0,0
,India,2020-02-03 21:43:00,3,0,0
,Italy,2020-02-07 17:53:00,3,0,0
,Philippines,2020-02-07 16:43:00,3,1,0
South Australia,Australia,2020-02-02 22:33:00,2,0,0
"Toronto, ON",Canada,2020-02-04 00:13:00,2,0,0
,Russia,2020-01-31 16:13:00,2,0,0
,Spain,2020-02-09 20:33:00,2,0,0
"Chicago, IL",US,2020-02-09 19:03:00,2,0,2
"San Benito, CA",US,2020-02-03 03:53:00,2,0,0
"Santa Clara, CA",US,2020-02-03 00:43:00,2,0,0
,Belgium,2020-02-04 15:43:00,1,0,0
,Cambodia,2020-01-31 08:15:00,1,0,0
"London, ON",Canada,2020-02-04 00:03:00,1,0,0
,Finland,2020-02-12 00:03:00,1,0,1
Tibet,Mainland China,2020-02-01 01:52:00,1,0,0
,Nepal,2020-01-31 08:15:00,1,0,0
,Sri Lanka,2020-02-08 03:43:00,1,0,1
,Sweden,2020-02-01 02:13:00,1,0,0
"Boston, MA",US,2020-02-01 19:43:00,1,0,0
"Los Angeles, CA",US,2020-02-01 19:53:00,1,0,0
"Madison, WI",US,2020-02-05 21:53:00,1,0,0
"Orange, CA",US,2020-02-01 19:53:00,1,0,0
"San Diego County, CA",US,2020-02-11 01:23:00,1,0,0
"Seattle, WA",US,2020-02-09 07:03:00,1,0,1
"Tempe, AZ",US,2020-02-01 19:43:00,1,0,0
